order_id,order_date,region,segment,category,account,order_value
ORD-124256,2025-11-19,North-West,consumer,grocery,,3961.23
ORD-124257,2025-11-19,North-West,consumer,fashion,,2511.61
ORD-124258,2025-11-19,North-West,consumer,fashion,,2973.64
ORD-124259,2025-11-19,North-West,consumer,grocery,,1314.12
ORD-124260,2025-11-19,North-West,consumer,electronics,,2349.56
ORD-124261,2025-11-19,North-West,smb,electronics,,14501.64
ORD-124262,2025-11-19,North-West,smb,fashion,,14270.98
ORD-124263,2025-11-19,North-West,smb,grocery,,20756.09
ORD-124264,2025-11-19,North-West,smb,fashion,,17986.73
ORD-124265,2025-11-19,South,consumer,electronics,,1660.6
ORD-124266,2025-11-19,South,consumer,electronics,,300.0
ORD-124267,2025-11-19,South,consumer,electronics,,3436.3
ORD-124268,2025-11-19,South,consumer,electronics,,2775.02
ORD-124269,2025-11-19,South,consumer,fashion,,1197.94
ORD-124270,2025-11-19,South,consumer,grocery,,3181.13
ORD-124271,2025-11-19,South,consumer,fashion,,2514.2
ORD-124272,2025-11-19,South,consumer,fashion,,3443.33
ORD-124273,2025-11-19,South,consumer,electronics,,3060.84
ORD-124274,2025-11-19,South,consumer,fashion,,1702.21
ORD-124275,2025-11-19,South,consumer,fashion,,3002.01
ORD-124276,2025-11-19,South,consumer,electronics,,3040.1
ORD-124277,2025-11-19,South,consumer,electronics,,3349.99
ORD-124278,2025-11-19,South,consumer,fashion,,3297.69
ORD-124279,2025-11-19,South,consumer,grocery,,4270.47
ORD-124280,2025-11-19,South,consumer,fashion,,3257.34
ORD-124281,2025-11-19,South,consumer,electronics,,1693.93
ORD-124282,2025-11-19,South,consumer,fashion,,2559.57
ORD-124283,2025-11-19,South,consumer,grocery,,1455.85
ORD-124284,2025-11-19,South,consumer,grocery,,3488.45
ORD-124285,2025-11-19,South,consumer,electronics,,1629.35
ORD-124286,2025-11-19,South,consumer,grocery,,4408.03
ORD-124287,2025-11-19,South,consumer,grocery,,2136.82
ORD-124288,2025-11-19,South,consumer,electronics,,2360.46
ORD-124289,2025-11-19,South,consumer,fashion,,1981.78
ORD-124290,2025-11-19,South,consumer,electronics,,1754.78
ORD-124291,2025-11-19,South,consumer,electronics,,1922.69
ORD-124292,2025-11-19,South,consumer,electronics,,2608.51
ORD-124293,2025-11-19,South,consumer,grocery,,2415.88
ORD-124294,2025-11-19,South,consumer,electronics,,2015.72
ORD-124295,2025-11-19,South,consumer,fashion,,2675.84
ORD-124296,2025-11-19,South,consumer,fashion,,1911.45
ORD-124297,2025-11-19,South,consumer,fashion,,2395.51
ORD-124298,2025-11-19,South,consumer,electronics,,3989.23
ORD-124299,2025-11-19,South,consumer,grocery,,1884.23
ORD-124300,2025-11-19,South,consumer,fashion,,2126.96
ORD-124301,2025-11-19,South,consumer,fashion,,1360.65
ORD-124302,2025-11-19,South,consumer,grocery,,2095.49
ORD-124303,2025-11-19,South,consumer,fashion,,2737.12
ORD-124304,2025-11-19,South,smb,fashion,,19159.68
ORD-124305,2025-11-19,South,smb,electronics,,15477.55
ORD-124306,2025-11-19,South,smb,electronics,,8518.32
ORD-124307,2025-11-19,South,smb,electronics,,22148.27
ORD-124308,2025-11-19,East,consumer,fashion,,2478.58
ORD-124309,2025-11-19,East,consumer,grocery,,2516.91
ORD-124310,2025-11-19,East,consumer,grocery,,2452.18
ORD-124311,2025-11-19,East,consumer,fashion,,2761.63
ORD-124312,2025-11-19,East,consumer,fashion,,1898.72
ORD-124313,2025-11-19,East,consumer,fashion,,3323.5
ORD-124314,2025-11-19,East,consumer,electronics,,1170.44
ORD-124315,2025-11-19,East,consumer,electronics,,2380.73
ORD-124316,2025-11-19,East,consumer,electronics,,1836.78
ORD-124317,2025-11-19,East,consumer,electronics,,3306.08
ORD-124318,2025-11-19,East,consumer,fashion,,1684.95
ORD-124319,2025-11-19,East,consumer,electronics,,2463.85
ORD-124320,2025-11-19,East,consumer,electronics,,2476.62
ORD-124321,2025-11-19,East,consumer,electronics,,2576.24
ORD-124322,2025-11-19,East,consumer,electronics,,1743.1
ORD-124323,2025-11-19,East,consumer,electronics,,2729.11
ORD-124324,2025-11-19,East,consumer,electronics,,2425.75
ORD-124325,2025-11-19,East,consumer,grocery,,2709.06
ORD-124326,2025-11-19,East,consumer,electronics,,3816.97
ORD-124327,2025-11-19,East,consumer,electronics,,2504.43
ORD-124328,2025-11-19,East,consumer,grocery,,1504.43
ORD-124329,2025-11-19,East,consumer,grocery,,4164.92
ORD-124330,2025-11-19,East,consumer,electronics,,3281.19
ORD-124331,2025-11-19,East,consumer,fashion,,2988.63
ORD-124332,2025-11-19,East,consumer,electronics,,2235.62
ORD-124333,2025-11-19,East,consumer,fashion,,3065.73
ORD-124334,2025-11-19,East,smb,fashion,,12967.61
ORD-124335,2025-11-19,East,smb,electronics,,9626.1
ORD-124336,2025-11-19,East,smb,electronics,,29708.31
ORD-124337,2025-11-19,West,consumer,grocery,,1303.69
ORD-124338,2025-11-19,West,consumer,electronics,,1580.21
ORD-124339,2025-11-19,West,consumer,electronics,,2294.92
ORD-124340,2025-11-19,West,consumer,fashion,,4164.67
ORD-124341,2025-11-19,West,consumer,electronics,,1632.48
ORD-124342,2025-11-19,West,consumer,grocery,,2145.48
ORD-124343,2025-11-19,West,consumer,grocery,,4631.62
ORD-124344,2025-11-19,West,consumer,grocery,,3115.64
ORD-124345,2025-11-19,West,consumer,fashion,,875.17
ORD-124346,2025-11-19,West,consumer,grocery,,2189.82
ORD-124347,2025-11-19,West,consumer,fashion,,2926.47
ORD-124348,2025-11-19,West,consumer,electronics,,3702.01
ORD-124349,2025-11-19,West,consumer,electronics,,3653.58
ORD-124350,2025-11-19,West,consumer,grocery,,2904.07
ORD-124351,2025-11-19,West,consumer,grocery,,3045.23
ORD-124352,2025-11-19,West,consumer,electronics,,1230.87
ORD-124353,2025-11-19,West,consumer,electronics,,1776.7
ORD-124354,2025-11-19,West,consumer,grocery,,1232.44
ORD-124355,2025-11-19,West,consumer,fashion,,3327.45
ORD-124356,2025-11-19,West,consumer,electronics,,2738.96
ORD-124357,2025-11-19,West,consumer,electronics,,2495.68
ORD-124358,2025-11-19,West,consumer,electronics,,3789.18
ORD-124359,2025-11-19,West,consumer,fashion,,2884.35
ORD-124360,2025-11-19,West,consumer,electronics,,3424.3
ORD-124361,2025-11-19,West,consumer,electronics,,3080.71
ORD-124362,2025-11-19,West,consumer,grocery,,3168.47
ORD-124363,2025-11-19,West,consumer,electronics,,1461.61
ORD-124364,2025-11-19,West,consumer,fashion,,3276.81
ORD-124365,2025-11-19,West,consumer,electronics,,2825.83
ORD-124366,2025-11-19,West,consumer,grocery,,2031.99
ORD-124367,2025-11-19,West,consumer,electronics,,3016.03
ORD-124368,2025-11-19,West,consumer,grocery,,3557.26
ORD-124369,2025-11-19,West,consumer,electronics,,2311.64
ORD-124370,2025-11-19,West,consumer,electronics,,1725.39
ORD-124371,2025-11-19,West,consumer,fashion,,1766.92
ORD-124372,2025-11-19,West,consumer,fashion,,1144.28
ORD-124373,2025-11-19,West,smb,fashion,,24737.5
ORD-124374,2025-11-19,West,smb,grocery,,14374.16
ORD-124375,2025-11-19,West,smb,grocery,,14681.72
ORD-124376,2025-11-19,North,enterprise,grocery,ENT-005|Cascade Retail,105627.99
ORD-124377,2025-11-19,North-West,enterprise,grocery,ENT-012|Juniper Stores,76125.71
ORD-124378,2025-11-19,North-West,enterprise,fashion,ENT-012|Juniper Stores,94633.05
ORD-124379,2025-11-19,North-West,enterprise,fashion,ENT-012|Juniper Stores,80326.36
ORD-124380,2025-11-19,North-West,enterprise,electronics,ENT-013|Kaveri Traders,104439.99
ORD-124381,2025-11-19,North-West,enterprise,fashion,ENT-013|Kaveri Traders,79080.82
ORD-124382,2025-11-19,South,enterprise,grocery,ENT-025|Willow Stores,100098.05
ORD-124383,2025-11-19,South,enterprise,fashion,ENT-025|Willow Stores,122769.7
ORD-124384,2025-11-20,North,consumer,electronics,,1474.76
ORD-124385,2025-11-20,North,consumer,electronics,,501.77
ORD-124386,2025-11-20,North,consumer,electronics,,2512.16
ORD-124387,2025-11-20,North,consumer,grocery,,4115.11
ORD-124388,2025-11-20,North,consumer,fashion,,2317.29
ORD-124389,2025-11-20,North,consumer,fashion,,1715.79
ORD-124390,2025-11-20,North,consumer,fashion,,2423.06
ORD-124391,2025-11-20,North,consumer,fashion,,2277.89
ORD-124392,2025-11-20,North,consumer,grocery,,837.33
ORD-124393,2025-11-20,North,consumer,fashion,,2628.75
ORD-124394,2025-11-20,North,consumer,fashion,,2302.25
ORD-124395,2025-11-20,North,consumer,grocery,,2246.48
ORD-124396,2025-11-20,North,consumer,electronics,,4189.46
ORD-124397,2025-11-20,North,consumer,fashion,,2308.85
ORD-124398,2025-11-20,North,consumer,fashion,,4040.33
ORD-124399,2025-11-20,North,consumer,grocery,,1655.58
ORD-124400,2025-11-20,North,consumer,grocery,,1040.91
ORD-124401,2025-11-20,North,consumer,grocery,,1671.15
ORD-124402,2025-11-20,North,consumer,fashion,,3455.95
ORD-124403,2025-11-20,North,consumer,fashion,,1717.28
ORD-124404,2025-11-20,North,consumer,grocery,,1116.52
ORD-124405,2025-11-20,North,consumer,electronics,,2706.25
ORD-124406,2025-11-20,North,consumer,electronics,,2054.86
ORD-124407,2025-11-20,North,consumer,fashion,,2917.01
ORD-124408,2025-11-20,North,consumer,electronics,,1795.55
ORD-124409,2025-11-20,North,consumer,fashion,,1569.02
ORD-124410,2025-11-20,North,consumer,electronics,,3893.45
ORD-124411,2025-11-20,North,consumer,electronics,,1650.61
ORD-124412,2025-11-20,North,consumer,electronics,,1648.07
ORD-124413,2025-11-20,North,consumer,electronics,,2815.51
ORD-124414,2025-11-20,North,consumer,fashion,,300.0
ORD-124415,2025-11-20,North,consumer,electronics,,3059.51
ORD-124416,2025-11-20,North,smb,grocery,,13343.12
ORD-124417,2025-11-20,North,smb,fashion,,15283.24
ORD-124418,2025-11-20,North,smb,fashion,,16766.24
ORD-124419,2025-11-20,North,smb,fashion,,13233.01
ORD-124420,2025-11-20,North,smb,grocery,,16012.53
ORD-124421,2025-11-20,North,smb,grocery,,23094.31
ORD-124422,2025-11-20,North-West,consumer,fashion,,2833.07
ORD-124423,2025-11-20,North-West,consumer,fashion,,2697.45
ORD-124424,2025-11-20,North-West,consumer,electronics,,1901.13
ORD-124425,2025-11-20,North-West,consumer,electronics,,1536.76
ORD-124426,2025-11-20,North-West,consumer,electronics,,2623.45
ORD-124427,2025-11-20,North-West,consumer,electronics,,2300.89
ORD-124428,2025-11-20,North-West,consumer,fashion,,3155.36
ORD-124429,2025-11-20,North-West,consumer,grocery,,300.0
ORD-124430,2025-11-20,North-West,consumer,electronics,,2243.82
ORD-124431,2025-11-20,North-West,consumer,fashion,,3488.3
ORD-124432,2025-11-20,North-West,consumer,grocery,,2918.75
ORD-124433,2025-11-20,North-West,consumer,grocery,,1515.29
ORD-124434,2025-11-20,North-West,consumer,fashion,,1221.87
ORD-124435,2025-11-20,North-West,consumer,grocery,,2358.47
ORD-124436,2025-11-20,North-West,consumer,grocery,,3106.67
ORD-124437,2025-11-20,North-West,consumer,electronics,,2864.66
ORD-124438,2025-11-20,North-West,consumer,grocery,,2503.92
ORD-124439,2025-11-20,North-West,consumer,grocery,,2977.85
ORD-124440,2025-11-20,North-West,consumer,fashion,,2631.71
ORD-124441,2025-11-20,North-West,consumer,electronics,,2939.41
ORD-124442,2025-11-20,North-West,consumer,grocery,,3243.67
ORD-124443,2025-11-20,North-West,consumer,electronics,,1999.62
ORD-124444,2025-11-20,North-West,consumer,fashion,,1602.77
ORD-124445,2025-11-20,North-West,consumer,grocery,,3056.02
ORD-124446,2025-11-20,North-West,consumer,electronics,,1940.32
ORD-124447,2025-11-20,North-West,consumer,fashion,,648.21
ORD-124448,2025-11-20,North-West,consumer,fashion,,3684.65
ORD-124449,2025-11-20,North-West,consumer,fashion,,2628.64
ORD-124450,2025-11-20,North-West,consumer,fashion,,2588.48
ORD-124451,2025-11-20,North-West,consumer,fashion,,2233.59
ORD-124452,2025-11-20,North-West,consumer,fashion,,3153.48
ORD-124453,2025-11-20,North-West,consumer,grocery,,1245.1
ORD-124454,2025-11-20,North-West,consumer,electronics,,2403.19
ORD-124455,2025-11-20,North-West,consumer,electronics,,2654.05
ORD-124456,2025-11-20,North-West,consumer,fashion,,2895.9
ORD-124457,2025-11-20,North-West,consumer,fashion,,862.34
ORD-124458,2025-11-20,North-West,consumer,electronics,,2934.46
ORD-124459,2025-11-20,North-West,consumer,grocery,,2023.2
ORD-124460,2025-11-20,North-West,consumer,electronics,,1813.61
ORD-124461,2025-11-20,North-West,consumer,fashion,,994.62
ORD-124462,2025-11-20,North-West,consumer,electronics,,4409.32
ORD-124463,2025-11-20,North-West,consumer,fashion,,2284.67
ORD-124464,2025-11-20,North-West,consumer,grocery,,2621.1
ORD-124465,2025-11-20,North-West,consumer,electronics,,1453.36
ORD-124466,2025-11-20,North-West,consumer,fashion,,1023.55
ORD-124467,2025-11-20,North-West,consumer,grocery,,3133.17
ORD-124468,2025-11-20,North-West,consumer,grocery,,1185.02
ORD-124469,2025-11-20,North-West,consumer,electronics,,3573.23
ORD-124470,2025-11-20,North-West,consumer,grocery,,4020.48
ORD-124471,2025-11-20,North-West,consumer,electronics,,1702.09
ORD-124472,2025-11-20,North-West,consumer,grocery,,1984.91
ORD-124473,2025-11-20,North-West,consumer,grocery,,300.0
ORD-124474,2025-11-20,North-West,consumer,electronics,,831.28
ORD-124475,2025-11-20,North-West,consumer,fashion,,2968.7
ORD-124476,2025-11-20,North-West,consumer,electronics,,3529.06
ORD-124477,2025-11-20,North-West,consumer,grocery,,1696.4
ORD-124478,2025-11-20,North-West,consumer,fashion,,1832.56
ORD-124479,2025-11-20,North-West,consumer,fashion,,976.93
ORD-124480,2025-11-20,North-West,consumer,fashion,,1382.83
ORD-124481,2025-11-20,North-West,consumer,electronics,,3595.78
ORD-124482,2025-11-20,North-West,consumer,grocery,,2679.03
ORD-124483,2025-11-20,North-West,consumer,fashion,,784.38
ORD-124484,2025-11-20,North-West,consumer,grocery,,2909.84
ORD-124485,2025-11-20,North-West,consumer,grocery,,4534.07
ORD-124486,2025-11-20,North-West,consumer,fashion,,2045.38
ORD-124487,2025-11-20,North-West,consumer,grocery,,1800.29
ORD-124488,2025-11-20,North-West,consumer,fashion,,2923.45
ORD-124489,2025-11-20,North-West,smb,fashion,,17305.58
ORD-124490,2025-11-20,North-West,smb,grocery,,16888.67
ORD-124491,2025-11-20,North-West,smb,grocery,,16105.81
ORD-124492,2025-11-20,North-West,smb,electronics,,16560.45
ORD-124493,2025-11-20,South,consumer,grocery,,2557.37
ORD-124494,2025-11-20,South,consumer,electronics,,2261.29
ORD-124495,2025-11-20,South,consumer,fashion,,3087.57
ORD-124496,2025-11-20,South,consumer,electronics,,300.0
ORD-124497,2025-11-20,South,consumer,fashion,,1518.13
ORD-124498,2025-11-20,South,consumer,electronics,,4105.02
ORD-124499,2025-11-20,South,consumer,grocery,,1133.15
ORD-124500,2025-11-20,South,consumer,electronics,,2079.04
ORD-124501,2025-11-20,South,consumer,fashion,,2951.25
ORD-124502,2025-11-20,South,consumer,grocery,,2359.07
ORD-124503,2025-11-20,South,consumer,fashion,,1635.12
ORD-124504,2025-11-20,South,consumer,fashion,,2800.6
ORD-124505,2025-11-20,South,consumer,electronics,,3152.26
ORD-124506,2025-11-20,South,consumer,electronics,,1862.73
ORD-124507,2025-11-20,South,consumer,fashion,,2766.66
ORD-124508,2025-11-20,South,consumer,grocery,,3174.71
ORD-124509,2025-11-20,South,consumer,fashion,,3372.42
ORD-124510,2025-11-20,South,consumer,fashion,,2733.06
ORD-124511,2025-11-20,South,consumer,fashion,,3938.52
ORD-124512,2025-11-20,South,consumer,grocery,,2442.59
ORD-124513,2025-11-20,South,consumer,fashion,,1515.27
ORD-124514,2025-11-20,South,consumer,fashion,,2203.37
ORD-124515,2025-11-20,South,consumer,fashion,,3490.86
ORD-124516,2025-11-20,South,consumer,fashion,,1595.91
ORD-124517,2025-11-20,South,consumer,electronics,,382.27
ORD-124518,2025-11-20,South,consumer,fashion,,2813.77
ORD-124519,2025-11-20,South,consumer,grocery,,2000.5
ORD-124520,2025-11-20,South,consumer,electronics,,4423.3
ORD-124521,2025-11-20,South,consumer,grocery,,2639.83
ORD-124522,2025-11-20,South,consumer,grocery,,3513.45
ORD-124523,2025-11-20,South,consumer,fashion,,1958.54
ORD-124524,2025-11-20,South,consumer,grocery,,2934.52
ORD-124525,2025-11-20,South,consumer,electronics,,2734.37
ORD-124526,2025-11-20,South,consumer,fashion,,3641.5
ORD-124527,2025-11-20,South,consumer,electronics,,2572.22
ORD-124528,2025-11-20,South,consumer,fashion,,1928.72
ORD-124529,2025-11-20,South,consumer,grocery,,3334.76
ORD-124530,2025-11-20,South,consumer,electronics,,1757.21
ORD-124531,2025-11-20,South,consumer,grocery,,1664.39
ORD-124532,2025-11-20,South,consumer,grocery,,2360.35
ORD-124533,2025-11-20,South,consumer,fashion,,2106.49
ORD-124534,2025-11-20,South,consumer,fashion,,2415.05
ORD-124535,2025-11-20,South,consumer,fashion,,1798.85
ORD-124536,2025-11-20,South,consumer,electronics,,3407.98
ORD-124537,2025-11-20,South,consumer,electronics,,3394.96
ORD-124538,2025-11-20,South,smb,electronics,,27704.66
ORD-124539,2025-11-20,South,smb,electronics,,15679.58
ORD-124540,2025-11-20,South,smb,fashion,,11610.19
ORD-124541,2025-11-20,South,smb,grocery,,15654.16
ORD-124542,2025-11-20,South,smb,grocery,,14602.75
ORD-124543,2025-11-20,South,smb,electronics,,15149.54
ORD-124544,2025-11-20,East,consumer,fashion,,4414.86
ORD-124545,2025-11-20,East,consumer,electronics,,1626.99
ORD-124546,2025-11-20,East,consumer,fashion,,1604.99
ORD-124547,2025-11-20,East,consumer,electronics,,1911.42
ORD-124548,2025-11-20,East,consumer,fashion,,3285.88
ORD-124549,2025-11-20,East,consumer,electronics,,4329.92
ORD-124550,2025-11-20,East,consumer,electronics,,3875.59
ORD-124551,2025-11-20,East,consumer,fashion,,1966.27
ORD-124552,2025-11-20,East,consumer,electronics,,781.56
ORD-124553,2025-11-20,East,consumer,grocery,,2027.08
ORD-124554,2025-11-20,East,consumer,fashion,,1824.42
ORD-124555,2025-11-20,East,consumer,fashion,,919.65
ORD-124556,2025-11-20,East,consumer,electronics,,2924.57
ORD-124557,2025-11-20,East,consumer,electronics,,2403.98
ORD-124558,2025-11-20,East,consumer,electronics,,2850.5
ORD-124559,2025-11-20,East,consumer,grocery,,3058.52
ORD-124560,2025-11-20,East,consumer,fashion,,3016.25
ORD-124561,2025-11-20,East,consumer,grocery,,2342.05
ORD-124562,2025-11-20,East,consumer,fashion,,3875.96
ORD-124563,2025-11-20,East,consumer,fashion,,1959.0
ORD-124564,2025-11-20,East,consumer,grocery,,1825.33
ORD-124565,2025-11-20,East,consumer,grocery,,2191.41
ORD-124566,2025-11-20,East,consumer,grocery,,2884.19
ORD-124567,2025-11-20,East,consumer,electronics,,3014.05
ORD-124568,2025-11-20,East,smb,fashion,,14524.92
ORD-124569,2025-11-20,East,smb,electronics,,20697.78
ORD-124570,2025-11-20,East,smb,electronics,,16136.57
ORD-124571,2025-11-20,West,consumer,electronics,,3376.16
ORD-124572,2025-11-20,West,consumer,grocery,,2230.49
ORD-124573,2025-11-20,West,consumer,electronics,,2767.35
ORD-124574,2025-11-20,West,consumer,grocery,,888.75
ORD-124575,2025-11-20,West,consumer,fashion,,2617.59
ORD-124576,2025-11-20,West,consumer,fashion,,1625.68
ORD-124577,2025-11-20,West,consumer,electronics,,2438.54
ORD-124578,2025-11-20,West,consumer,fashion,,1465.67
ORD-124579,2025-11-20,West,consumer,grocery,,2770.32
ORD-124580,2025-11-20,West,consumer,electronics,,2974.22
ORD-124581,2025-11-20,West,consumer,electronics,,2190.3
ORD-124582,2025-11-20,West,consumer,grocery,,1620.58
ORD-124583,2025-11-20,West,consumer,fashion,,2916.52
ORD-124584,2025-11-20,West,consumer,fashion,,3801.54
ORD-124585,2025-11-20,West,consumer,grocery,,4129.47
ORD-124586,2025-11-20,West,consumer,fashion,,2756.3
ORD-124587,2025-11-20,West,consumer,electronics,,2650.4
ORD-124588,2025-11-20,West,consumer,fashion,,1216.3
ORD-124589,2025-11-20,West,consumer,electronics,,3582.49
ORD-124590,2025-11-20,West,consumer,grocery,,309.45
ORD-124591,2025-11-20,West,consumer,fashion,,3472.47
ORD-124592,2025-11-20,West,consumer,grocery,,2423.97
ORD-124593,2025-11-20,West,consumer,electronics,,300.0
ORD-124594,2025-11-20,West,consumer,fashion,,2702.96
ORD-124595,2025-11-20,West,consumer,electronics,,2259.19
ORD-124596,2025-11-20,West,consumer,electronics,,1996.14
ORD-124597,2025-11-20,West,consumer,grocery,,2157.12
ORD-124598,2025-11-20,West,consumer,fashion,,2382.92
